champion_name,region,tier,patch,position,level,win_rate,pick_rate,ban_rate,counters1_name,counters1_win_rate,counters1_games,counters2_name,counters2_win_rate,counters2_games,counters3_name,counters3_win_rate,counters3_games,counters4_name,counters4_win_rate,counters4_games,counters5_name,counters5_win_rate,counters5_games,counters6_name,counters6_win_rate,counters6_games,counters7_name,counters7_win_rate,counters7_games,counters8_name,counters8_win_rate,counters8_games,counters9_name,counters9_win_rate,counters9_games,counters10_name,counters10_win_rate,counters10_games,equip1_name,equip1_pick_rate,equip2_name,equip2_pick_rate,equip3_name,equip3_pick_rate,equip4_name,equip4_pick_rate,equip5_name,equip5_pick_rate
LOL.top.trundle,global,silver,12.22,jungle,2,54.62,4.6,2.8,LOL.top.kayn,56.01,5853,LOL.top.masteryi,51.37,5712,LOL.top.hecarim,58.21,5530,LOL.top.warwick,52.11,5392,LOL.top.udyr,52.16,4578,LOL.top.viego,54.67,4271,LOL.top.leesin,57.04,3750,LOL.top.graves,54.79,3592,LOL.top.mordekaiser,49.75,3546,LOL.top.ekko,51.61,3484,"提亚马特,神圣分离者,巨型九头蛇,荆棘之甲",12.12,"提亚马特,神圣分离者,巨型九头蛇,破败王者之刃",8.93,"神圣分离者,破败王者之刃,荆棘之甲",5.99,"神圣分离者,巨型九头蛇,破败王者之刃",4.76,"神圣分离者,破败王者之刃,巨型九头蛇",4.14
LOL.top.trundle,global,silver,12.22,top,4,50.77,1.18,0.73,LOL.top.darius,51.18,1403,LOL.top.sett,46.94,1342,LOL.top.mordekaiser,47.74,1330,LOL.top.fiora,50.53,1328,LOL.top.aatrox,52.16,1294,LOL.top.nasus,47.06,1192,LOL.top.jax,45.57,970,LOL.top.drmundo,51.44,970,LOL.top.garen,47.0,966,LOL.top.teemo,46.74,751,"破败王者之刃,神圣分离者,破舰者",11.94,"破败王者之刃,神圣分离者,荆棘之甲",9.91,"破败王者之刃,神圣分离者,巨型九头蛇",9.45,"破败王者之刃,神圣分离者,贪欲九头蛇",6.28,"神圣分离者,破败王者之刃,荆棘之甲",5.59
LOL.top.trundle,global,all,12.21,jungle,3,50.49,2.87,1.54,LOL.top.viego,50.82,15805,LOL.top.kayn,51.58,14376,LOL.top.masteryi,48.75,13630,LOL.top.graves,49.93,13044,LOL.top.hecarim,52.33,12419,LOL.top.warwick,50.83,10935,LOL.top.sejuani,52.24,10773,LOL.top.leesin,53.01,10760,LOL.top.diana,51.08,10260,LOL.top.rammus,51.18,10035,"提亚马特,神圣分离者,巨型九头蛇,荆棘之甲",12.65,"提亚马特,神圣分离者,巨型九头蛇,破败王者之刃",7.51,"神圣分离者,破败王者之刃,荆棘之甲",6.85,"神圣分离者,巨型九头蛇,破败王者之刃",4.19,"神圣分离者,巨型九头蛇,荆棘之甲",3.8
LOL.top.trundle,global,all,12.21,top,4,49.65,0.93,0.5,LOL.top.darius,50.41,5360,LOL.top.ksante,55.7,4679,LOL.top.aatrox,51.25,4572,LOL.top.nasus,45.84,4271,LOL.top.mordekaiser,49.32,4201,LOL.top.sett,47.99,3953,LOL.top.garen,47.86,3932,LOL.top.jax,47.79,3070,LOL.top.fiora,48.79,2777,LOL.top.ornn,48.3,2389,"破败王者之刃,神圣分离者,破舰者",13.64,"破败王者之刃,神圣分离者,荆棘之甲",10.45,"破败王者之刃,神圣分离者,巨型九头蛇",10.01,"破败王者之刃,三相之力,破舰者",4.79,"神圣分离者,破败王者之刃,荆棘之甲",3.99
LOL.top.trundle,global,diamond,12.21,jungle,5,48.5,1.78,0.93,LOL.top.hecarim,51.18,508,LOL.top.viego,49.45,366,LOL.top.sejuani,57.32,321,LOL.top.graves,45.6,307,LOL.top.rammus,52.49,221,LOL.top.udyr,50.23,217,LOL.top.diana,58.99,217,LOL.top.kayn,48.58,212,LOL.top.leesin,49.29,211,LOL.top.zac,44.5,209,"提亚马特,神圣分离者,巨型九头蛇,荆棘之甲",11.26,"神圣分离者,冰霜之心,自然之力",9.96,"提亚马特,神圣分离者,巨型九头蛇,冰霜之心",5.45,"神圣分离者,破败王者之刃,荆棘之甲",4.95,"神圣分离者,冰霜之心,厌恨锁链",4.89
LOL.top.trundle,global,diamond,12.21,top,5,47.03,0.5,0.26,LOL.top.darius,48.0,100,LOL.top.ksante,44.33,97,LOL.top.aatrox,39.51,81,LOL.top.camille,44.93,69,LOL.top.shen,45.45,66,LOL.top.ornn,53.85,65,LOL.top.olaf,36.67,60,LOL.top.fiora,45.45,55,LOL.top.jax,40.43,47,LOL.top.mordekaiser,51.16,43,"破败王者之刃,神圣分离者,破舰者",22.81,"破败王者之刃,神圣分离者,巨型九头蛇",13.45,"破败王者之刃,三相之力,破舰者",10.53,"破败王者之刃,神圣分离者,荆棘之甲",7.6,"神圣分离者,破败王者之刃,破舰者",7.02
LOL.top.trundle,global,platinum,12.21,jungle,4,49.58,2.06,1.07,LOL.top.hecarim,50.18,1361,LOL.top.viego,51.09,1188,LOL.top.graves,47.47,1167,LOL.top.sejuani,52.42,1011,LOL.top.kayn,52.07,870,LOL.top.udyr,49.01,861,LOL.top.leesin,50.91,821,LOL.top.rammus,51.65,786,LOL.top.zac,48.08,755,LOL.top.diana,50.99,708,"提亚马特,神圣分离者,巨型九头蛇,荆棘之甲",14.09,"提亚马特,神圣分离者,巨型九头蛇,破败王者之刃",7.15,"神圣分离者,破败王者之刃,荆棘之甲",5.58,"提亚马特,神圣分离者,巨型九头蛇,振奋盔甲",4.46,"提亚马特,神圣分离者,巨型九头蛇,冰霜之心",4.36
LOL.top.trundle,global,platinum,12.21,top,5,48.93,0.74,0.38,LOL.top.ksante,55.13,468,LOL.top.aatrox,49.38,401,LOL.top.darius,50.5,398,LOL.top.nasus,46.24,279,LOL.top.jax,43.27,275,LOL.top.sett,47.1,259,LOL.top.fiora,47.47,257,LOL.top.mordekaiser,53.23,248,LOL.top.ornn,45.64,241,LOL.top.camille,53.71,229,"破败王者之刃,神圣分离者,破舰者",19.24,"破败王者之刃,神圣分离者,巨型九头蛇",11.39,"破败王者之刃,神圣分离者,荆棘之甲",8.55,"破败王者之刃,三相之力,破舰者",7.95,"破败王者之刃,冰脉护手,破舰者",4.34
LOL.top.trundle,global,gold,12.21,jungle,3,50.76,2.57,1.37,LOL.top.viego,50.78,2820,LOL.top.graves,51.05,2805,LOL.top.kayn,50.68,2340,LOL.top.hecarim,52.84,2273,LOL.top.sejuani,52.31,2212,LOL.top.leesin,53.19,2211,LOL.top.udyr,48.61,1872,LOL.top.rammus,52.02,1859,LOL.top.masteryi,48.49,1852,LOL.top.diana,50.47,1807,"提亚马特,神圣分离者,巨型九头蛇,荆棘之甲",14.66,"提亚马特,神圣分离者,巨型九头蛇,破败王者之刃",7.43,"神圣分离者,破败王者之刃,荆棘之甲",6.69,"神圣分离者,巨型九头蛇,荆棘之甲",3.93,"神圣分离者,巨型九头蛇,破败王者之刃",3.66
LOL.top.trundle,global,gold,12.21,top,5,49.96,0.87,0.47,LOL.top.ksante,52.61,1053,LOL.top.darius,51.46,993,LOL.top.aatrox,50.67,900,LOL.top.nasus,45.65,758,LOL.top.mordekaiser,50.43,694,LOL.top.garen,46.88,672,LOL.top.sett,48.82,635,LOL.top.jax,47.91,549,LOL.top.fiora,52.45,530,LOL.top.ornn,48.25,456,"破败王者之刃,神圣分离者,破舰者",15.89,"破败王者之刃,神圣分离者,巨型九头蛇",11.28,"破败王者之刃,神圣分离者,荆棘之甲",10.24,"破败王者之刃,三相之力,破舰者",5.13,"神圣分离者,破败王者之刃,荆棘之甲",3.79
LOL.top.trundle,global,silver,12.21,jungle,3,51.09,3.22,1.75,LOL.top.kayn,52.83,3793,LOL.top.viego,51.8,3772,LOL.top.masteryi,48.6,3630,LOL.top.graves,50.24,3155,LOL.top.warwick,49.75,2818,LOL.top.hecarim,54.83,2763,LOL.top.diana,52.43,2693,LOL.top.sejuani,54.09,2677,LOL.top.leesin,54.79,2641,LOL.top.rammus,51.61,2637,"提亚马特,神圣分离者,巨型九头蛇,荆棘之甲",14.24,"提亚马特,神圣分离者,巨型九头蛇,破败王者之刃",8.58,"神圣分离者,破败王者之刃,荆棘之甲",7.89,"神圣分离者,巨型九头蛇,破败王者之刃",4.9,"神圣分离者,巨型九头蛇,荆棘之甲",3.91
LOL.top.trundle,global,silver,12.21,top,4,49.85,1.07,0.58,LOL.top.darius,50.42,1424,LOL.top.nasus,45.77,1278,LOL.top.mordekaiser,48.36,1160,LOL.top.ksante,59.39,1145,LOL.top.garen,47.74,1129,LOL.top.aatrox,52.0,1127,LOL.top.sett,48.56,1044,LOL.top.jax,49.37,796,LOL.top.fiora,50.49,711,LOL.top.ornn,52.3,608,"破败王者之刃,神圣分离者,破舰者",14.49,"破败王者之刃,神圣分离者,荆棘之甲",12.99,"破败王者之刃,神圣分离者,巨型九头蛇",11.19,"神圣分离者,破败王者之刃,荆棘之甲",4.51,"破败王者之刃,三相之力,破舰者",4.51
LOL.top.ryze,global,all,12.23,mid,5,46.51,2.62,0.29,LOL.top.zed,44.75,9151,LOL.top.yasuo,46.23,8971,LOL.top.yone,45.78,8370,LOL.top.akali,48.85,7798,LOL.top.sylas,49.8,7386,LOL.top.katarina,47.72,6301,LOL.top.irelia,43.93,5698,LOL.top.viktor,44.41,5296,LOL.top.kassadin,46.94,4964,LOL.top.vex,46.48,4918,"女神之泪,时光之杖,炽天使之拥,中娅沙漏",35.47,"女神之泪,时光之杖,炽天使之拥,灭世者的死亡之帽",11.79,"女神之泪,永霜,炽天使之拥,中娅沙漏",7.71,"女神之泪,时光之杖,炽天使之拥,冰霜之心",6.02,"女神之泪,时光之杖,炽天使之拥,莫雷洛秘典",4.77
LOL.top.ryze,global,all,12.23,top,5,46.24,0.65,0.07,LOL.top.aatrox,46.46,2219,LOL.top.fiora,46.24,2128,LOL.top.teemo,50.43,1862,LOL.top.gangplank,47.23,1696,LOL.top.darius,45.65,1654,LOL.top.sett,47.2,1413,LOL.top.drmundo,37.66,1365,LOL.top.mordekaiser,45.48,1238,LOL.top.irelia,41.67,1128,LOL.top.nasus,44.99,1038,"女神之泪,时光之杖,炽天使之拥,中娅沙漏",32.13,"女神之泪,时光之杖,炽天使之拥,灭世者的死亡之帽",11.07,"女神之泪,时光之杖,炽天使之拥,冰霜之心",9.67,"女神之泪,时光之杖,炽天使之拥,虚空之杖",7.45,"女神之泪,时光之杖,炽天使之拥,莫雷洛秘典",7.21
LOL.top.ryze,global,diamond,12.23,mid,5,46.9,2.89,0.15,LOL.top.zed,46.33,259,LOL.top.sylas,54.62,238,LOL.top.viktor,47.56,225,LOL.top.kassadin,49.31,217,LOL.top.akali,48.39,217,LOL.top.yone,50.28,177,LOL.top.yasuo,41.07,168,LOL.top.syndra,54.22,166,LOL.top.katarina,41.78,146,LOL.top.irelia,46.38,138,"女神之泪,时光之杖,炽天使之拥,中娅沙漏",35.94,"女神之泪,时光之杖,炽天使之拥,灭世者的死亡之帽",17.25,"女神之泪,时光之杖,炽天使之拥,虚空之杖",8.3,"女神之泪,永霜,炽天使之拥,中娅沙漏",7.13,"女神之泪,时光之杖,炽天使之拥,影焰",5.66
LOL.top.ryze,global,diamond,12.23,top,5,47.02,0.59,0.03,LOL.top.fiora,50.0,78,LOL.top.aatrox,47.22,72,LOL.top.gangplank,45.45,55,LOL.top.ksante,45.83,48,LOL.top.darius,46.51,43,LOL.top.camille,48.39,31,LOL.top.drmundo,53.33,30,,,,,,,,,,"女神之泪,时光之杖,炽天使之拥,中娅沙漏",33.64,"女神之泪,时光之杖,炽天使之拥,灭世者的死亡之帽",18.64,"女神之泪,时光之杖,炽天使之拥,虚空之杖",13.18,"女神之泪,时光之杖,炽天使之拥,莫雷洛秘典",12.5,"女神之泪,时光之杖,炽天使之拥,冰霜之心",8.18
LOL.top.ryze,global,platinum,12.23,mid,5,46.12,2.78,0.22,LOL.top.zed,43.71,954,LOL.top.akali,44.46,740,LOL.top.sylas,50.14,734,LOL.top.viktor,45.62,719,LOL.top.yone,47.38,686,LOL.top.katarina,47.36,663,LOL.top.yasuo,46.68,632,LOL.top.kassadin,47.92,601,LOL.top.syndra,42.75,524,LOL.top.irelia,41.96,510,"女神之泪,时光之杖,炽天使之拥,中娅沙漏",38.11,"女神之泪,时光之杖,炽天使之拥,灭世者的死亡之帽",15.0,"女神之泪,时光之杖,炽天使之拥,冰霜之心",6.9,"女神之泪,永霜,炽天使之拥,中娅沙漏",6.39,"女神之泪,时光之杖,炽天使之拥,虚空之杖",5.77
LOL.top.ryze,global,platinum,12.23,top,5,46.97,0.69,0.06,LOL.top.fiora,47.89,284,LOL.top.aatrox,39.34,272,LOL.top.gangplank,45.96,235,LOL.top.ksante,44.97,169,LOL.top.darius,41.14,158,LOL.top.drmundo,39.37,127,LOL.top.teemo,52.59,116,LOL.top.irelia,48.67,113,LOL.top.sett,53.54,99,LOL.top.camille,40.0,95,"女神之泪,时光之杖,炽天使之拥,中娅沙漏",35.36,"女神之泪,时光之杖,炽天使之拥,灭世者的死亡之帽",14.13,"女神之泪,时光之杖,炽天使之拥,虚空之杖",9.49,"女神之泪,时光之杖,炽天使之拥,冰霜之心",8.9,"女神之泪,时光之杖,炽天使之拥,莫雷洛秘典",8.39
LOL.top.ryze,global,gold,12.23,mid,5,46.92,2.8,0.29,LOL.top.zed,43.65,2025,LOL.top.yasuo,46.3,1799,LOL.top.yone,45.46,1685,LOL.top.akali,51.78,1599,LOL.top.sylas,50.9,1497,LOL.top.katarina,46.35,1368,LOL.top.irelia,43.33,1260,LOL.top.viktor,44.43,1238,LOL.top.kassadin,48.72,1170,LOL.top.vex,46.3,1069,"女神之泪,时光之杖,炽天使之拥,中娅沙漏",37.75,"女神之泪,时光之杖,炽天使之拥,灭世者的死亡之帽",13.04,"女神之泪,永霜,炽天使之拥,中娅沙漏",6.95,"女神之泪,时光之杖,炽天使之拥,冰霜之心",6.46,"女神之泪,时光之杖,炽天使之拥,莫雷洛秘典",5.19
LOL.top.ryze,global,gold,12.23,top,5,47.06,0.71,0.07,LOL.top.fiora,47.38,534,LOL.top.aatrox,46.82,519,LOL.top.gangplank,51.08,464,LOL.top.teemo,50.82,366,LOL.top.darius,49.0,351,LOL.top.irelia,41.72,302,LOL.top.drmundo,42.65,272,LOL.top.sett,43.19,257,LOL.top.ksante,49.57,230,LOL.top.jax,43.64,220,"女神之泪,时光之杖,炽天使之拥,中娅沙漏",34.28,"女神之泪,时光之杖,炽天使之拥,灭世者的死亡之帽",11.52,"女神之泪,时光之杖,炽天使之拥,冰霜之心",10.44,"女神之泪,时光之杖,炽天使之拥,虚空之杖",8.59,"女神之泪,时光之杖,炽天使之拥,莫雷洛秘典",7.98
LOL.top.ryze,global,silver,12.23,mid,5,46.85,2.55,0.32,LOL.top.yasuo,46.99,1958,LOL.top.zed,43.57,1735,LOL.top.yone,47.28,1694,LOL.top.akali,49.42,1459,LOL.top.sylas,49.47,1421,LOL.top.katarina,49.37,1197,LOL.top.irelia,45.39,1128,LOL.top.malzahar,42.45,1126,LOL.top.vex,47.51,943,LOL.top.viktor,43.28,848,"女神之泪,时光之杖,炽天使之拥,中娅沙漏",37.68,"女神之泪,时光之杖,炽天使之拥,灭世者的死亡之帽",10.93,"女神之泪,永霜,炽天使之拥,中娅沙漏",9.09,"女神之泪,时光之杖,炽天使之拥,冰霜之心",6.39,"女神之泪,时光之杖,炽天使之拥,莫雷洛秘典",4.86
LOL.top.ryze,global,silver,12.23,top,5,45.76,0.67,0.08,LOL.top.teemo,47.16,475,LOL.top.aatrox,47.63,401,LOL.top.fiora,42.9,352,LOL.top.darius,47.22,324,LOL.top.drmundo,33.0,297,LOL.top.sett,45.14,288,LOL.top.gangplank,44.77,277,LOL.top.mordekaiser,42.75,255,LOL.top.nasus,43.64,236,LOL.top.irelia,43.24,222,"女神之泪,时光之杖,炽天使之拥,中娅沙漏",35.62,"女神之泪,时光之杖,炽天使之拥,灭世者的死亡之帽",11.32,"女神之泪,时光之杖,炽天使之拥,冰霜之心",10.83,"女神之泪,永霜,炽天使之拥,中娅沙漏",8.32,"女神之泪,时光之杖,炽天使之拥,莫雷洛秘典",7.13
LOL.top.ryze,global,all,12.22,mid,4,46.06,4.02,0.39,LOL.top.sylas,49.15,26912,LOL.top.yasuo,45.35,24564,LOL.top.zed,43.82,23574,LOL.top.yone,44.87,22468,LOL.top.akali,48.71,22303,LOL.top.syndra,43.79,17501,LOL.top.viktor,43.97,16583,LOL.top.katarina,47.22,16528,LOL.top.vex,46.4,13485,LOL.top.irelia,43.99,13002,"女神之泪,时光之杖,炽天使之拥,中娅沙漏",26.08,"女神之泪,时光之杖,炽天使之拥,灭世者的死亡之帽",15.32,"女神之泪,永霜,炽天使之拥,中娅沙漏",9.82,"女神之泪,时光之杖,炽天使之拥,莫雷洛秘典",6.45,"女神之泪,时光之杖,炽天使之拥,冰霜之心",5.69
LOL.top.ryze,global,all,12.22,top,5,46.21,0.88,0.09,LOL.top.aatrox,45.99,6127,LOL.top.fiora,46.34,5447,LOL.top.teemo,47.21,4230,LOL.top.darius,47.25,3746,LOL.top.gangplank,47.48,3566,LOL.top.sett,45.48,3520,LOL.top.nasus,44.17,2950,LOL.top.jax,44.97,2902,LOL.top.mordekaiser,43.83,2715,LOL.top.irelia,42.22,2712,"女神之泪,时光之杖,炽天使之拥,中娅沙漏",22.36,"女神之泪,时光之杖,炽天使之拥,冰霜之心",14.75,"女神之泪,时光之杖,炽天使之拥,灭世者的死亡之帽",13.32,"女神之泪,永霜,炽天使之拥,中娅沙漏",8.59,"女神之泪,时光之杖,炽天使之拥,虚空之杖",5.81
LOL.top.ryze,global,diamond,12.22,mid,5,45.28,4.95,0.35,LOL.top.sylas,48.1,1000,LOL.top.syndra,42.58,937,LOL.top.zed,41.15,814,LOL.top.viktor,43.58,787,LOL.top.akali,49.32,661,LOL.top.yone,45.75,553,LOL.top.katarina,46.64,506,LOL.top.yasuo,46.2,474,LOL.top.kassadin,47.82,458,LOL.top.irelia,37.57,370,"女神之泪,时光之杖,炽天使之拥,中娅沙漏",31.53,"女神之泪,时光之杖,炽天使之拥,灭世者的死亡之帽",21.2,"女神之泪,时光之杖,炽天使之拥,莫雷洛秘典",7.02,"女神之泪,永霜,炽天使之拥,中娅沙漏",6.6,"女神之泪,时光之杖,炽天使之拥,冰霜之心",6.31
LOL.top.ryze,global,diamond,12.22,top,5,45.15,0.89,0.06,LOL.top.aatrox,43.78,217,LOL.top.fiora,42.16,204,LOL.top.gangplank,42.54,134,LOL.top.ksante,45.79,107,LOL.top.darius,43.96,91,LOL.top.camille,50.0,84,LOL.top.jax,53.85,78,LOL.top.irelia,45.95,74,LOL.top.sett,43.84,73,LOL.top.ornn,42.19,64,"女神之泪,时光之杖,炽天使之拥,中娅沙漏",28.94,"女神之泪,时光之杖,炽天使之拥,灭世者的死亡之帽",18.24,"女神之泪,时光之杖,炽天使之拥,冰霜之心",14.37,"女神之泪,时光之杖,炽天使之拥,虚空之杖",10.77,"女神之泪,时光之杖,炽天使之拥,莫雷洛秘典",9.37
LOL.top.ryze,global,platinum,12.22,mid,5,45.5,4.74,0.43,LOL.top.sylas,49.22,3285,LOL.top.zed,43.11,2839,LOL.top.syndra,42.75,2585,LOL.top.viktor,42.89,2404,LOL.top.akali,50.18,2276,LOL.top.yone,45.02,2177,LOL.top.yasuo,44.44,2097,LOL.top.katarina,48.68,2046,LOL.top.kassadin,46.29,1523,LOL.top.irelia,45.51,1347,"女神之泪,时光之杖,炽天使之拥,中娅沙漏",29.72,"女神之泪,时光之杖,炽天使之拥,灭世者的死亡之帽",19.04,"女神之泪,永霜,炽天使之拥,中娅沙漏",7.17,"女神之泪,时光之杖,炽天使之拥,莫雷洛秘典",6.83,"女神之泪,时光之杖,炽天使之拥,冰霜之心",6.53
LOL.top.ryze,global,platinum,12.22,top,5,46.22,0.98,0.09,LOL.top.aatrox,47.49,777,LOL.top.fiora,44.76,764,LOL.top.gangplank,46.23,517,LOL.top.ksante,47.39,403,LOL.top.darius,50.41,363,LOL.top.irelia,41.98,343,LOL.top.jax,42.05,302,LOL.top.camille,48.96,288,LOL.top.sett,45.42,284,LOL.top.teemo,44.49,272,"女神之泪,时光之杖,炽天使之拥,中娅沙漏",25.05,"女神之泪,时光之杖,炽天使之拥,灭世者的死亡之帽",15.9,"女神之泪,时光之杖,炽天使之拥,冰霜之心",15.57,"女神之泪,时光之杖,炽天使之拥,虚空之杖",7.65,"女神之泪,时光之杖,炽天使之拥,莫雷洛秘典",6.95
LOL.top.ryze,global,gold,12.22,mid,4,46.31,4.47,0.42,LOL.top.sylas,49.54,6235,LOL.top.zed,43.03,5527,LOL.top.yasuo,45.21,5207,LOL.top.yone,45.14,4889,LOL.top.akali,49.68,4795,LOL.top.viktor,44.51,4453,LOL.top.syndra,44.87,4241,LOL.top.katarina,47.19,3838,LOL.top.vex,45.62,3080,LOL.top.irelia,43.62,3042,"女神之泪,时光之杖,炽天使之拥,中娅沙漏",27.93,"女神之泪,时光之杖,炽天使之拥,灭世者的死亡之帽",16.52,"女神之泪,永霜,炽天使之拥,中娅沙漏",9.28,"女神之泪,时光之杖,炽天使之拥,莫雷洛秘典",6.91,"女神之泪,时光之杖,炽天使之拥,冰霜之心",6.21
LOL.top.ryze,global,gold,12.22,top,5,46.49,1.03,0.1,LOL.top.aatrox,45.54,1548,LOL.top.fiora,46.42,1398,LOL.top.gangplank,47.87,1082,LOL.top.teemo,48.76,929,LOL.top.darius,47.13,819,LOL.top.sett,46.38,787,LOL.top.ksante,50.27,742,LOL.top.irelia,40.14,725,LOL.top.jax,46.6,706,LOL.top.nasus,45.32,673,"女神之泪,时光之杖,炽天使之拥,中娅沙漏",23.79,"女神之泪,时光之杖,炽天使之拥,冰霜之心",15.73,"女神之泪,时光之杖,炽天使之拥,灭世者的死亡之帽",14.39,"女神之泪,永霜,炽天使之拥,中娅沙漏",7.93,"女神之泪,时光之杖,炽天使之拥,虚空之杖",6.44
LOL.top.ryze,global,silver,12.22,mid,5,46.2,3.79,0.38,LOL.top.yasuo,45.49,5687,LOL.top.sylas,48.72,5185,LOL.top.yone,44.5,4879,LOL.top.akali,48.48,4697,LOL.top.zed,43.48,4607,LOL.top.katarina,47.39,3271,LOL.top.vex,47.03,2949,LOL.top.syndra,44.04,2895,LOL.top.viktor,44.18,2723,LOL.top.irelia,42.7,2691,"女神之泪,时光之杖,炽天使之拥,中娅沙漏",25.94,"女神之泪,时光之杖,炽天使之拥,灭世者的死亡之帽",14.31,"女神之泪,永霜,炽天使之拥,中娅沙漏",11.8,"女神之泪,时光之杖,炽天使之拥,莫雷洛秘典",6.52,"女神之泪,时光之杖,炽天使之拥,冰霜之心",5.56
LOL.top.ryze,global,silver,12.22,top,5,46.04,0.87,0.09,LOL.top.aatrox,46.29,1212,LOL.top.teemo,45.77,1123,LOL.top.fiora,48.16,1034,LOL.top.darius,45.86,870,LOL.top.sett,45.95,766,LOL.top.nasus,45.68,753,LOL.top.mordekaiser,40.44,633,LOL.top.jax,42.74,606,LOL.top.gangplank,46.67,600,LOL.top.garen,45.58,577,"女神之泪,时光之杖,炽天使之拥,中娅沙漏",24.01,"女神之泪,时光之杖,炽天使之拥,冰霜之心",16.42,"女神之泪,时光之杖,炽天使之拥,灭世者的死亡之帽",13.24,"女神之泪,永霜,炽天使之拥,中娅沙漏",10.37,"女神之泪,时光之杖,炽天使之拥,莫雷洛秘典",5.26
LOL.top.ryze,global,all,12.21,mid,5,45.48,3.04,0.2,LOL.top.sylas,48.17,28423,LOL.top.akali,48.09,15957,LOL.top.yone,45.7,15405,LOL.top.yasuo,44.54,14892,LOL.top.viktor,43.25,12885,LOL.top.syndra,42.2,12715,LOL.top.vex,44.89,12014,LOL.top.zed,44.16,11952,LOL.top.katarina,45.24,9978,LOL.top.ahri,44.82,9516,"女神之泪,永霜,炽天使之拥,中娅沙漏",41.22,"女神之泪,永霜,炽天使之拥,灭世者的死亡之帽",10.04,"女神之泪,永霜,中娅沙漏,炽天使之拥",4.38,"女神之泪,永霜,炽天使之拥,莫雷洛秘典",4.16,"女神之泪,永霜,炽天使之拥,影焰",4.05
LOL.top.ryze,global,all,12.21,top,5,46.06,0.66,0.04,LOL.top.aatrox,47.1,4261,LOL.top.nasus,43.64,3334,LOL.top.darius,46.24,3008,LOL.top.teemo,48.55,2756,LOL.top.ksante,49.94,2483,LOL.top.sett,44.37,2353,LOL.top.fiora,47.95,2167,LOL.top.garen,42.34,2005,LOL.top.gangplank,46.53,1960,LOL.top.mordekaiser,45.0,1851,"女神之泪,永霜,炽天使之拥,中娅沙漏",39.21,"女神之泪,永霜,炽天使之拥,灭世者的死亡之帽",10.25,"女神之泪,永霜,炽天使之拥,虚空之杖",7.1,"女神之泪,永霜,炽天使之拥,冰霜之心",6.75,"女神之泪,永霜,炽天使之拥,莫雷洛秘典",6.53
LOL.top.ryze,global,diamond,12.21,mid,5,46.18,2.53,0.11,LOL.top.sylas,49.34,1060,LOL.top.syndra,44.65,589,LOL.top.viktor,42.29,480,LOL.top.akali,49.56,341,LOL.top.yone,51.63,306,LOL.top.vex,45.85,277,LOL.top.katarina,43.98,266,LOL.top.zed,40.23,266,LOL.top.ahri,43.04,237,LOL.top.yasuo,47.98,223,"女神之泪,永霜,炽天使之拥,中娅沙漏",41.93,"女神之泪,永霜,炽天使之拥,灭世者的死亡之帽",13.67,"女神之泪,永霜,炽天使之拥,虚空之杖",6.24,"女神之泪,永霜,炽天使之拥,影焰",4.89,"女神之泪,永霜,炽天使之拥,莫雷洛秘典",4.82
LOL.top.ryze,global,platinum,12.21,mid,5,45.47,3.02,0.15,LOL.top.sylas,47.8,3477,LOL.top.viktor,42.53,1761,LOL.top.syndra,43.0,1658,LOL.top.akali,48.41,1411,LOL.top.yone,46.06,1255,LOL.top.zed,42.98,1161,LOL.top.vex,47.09,1115,LOL.top.katarina,44.04,1024,LOL.top.yasuo,43.92,995,LOL.top.ahri,46.61,856,"女神之泪,永霜,炽天使之拥,中娅沙漏",42.05,"女神之泪,永霜,炽天使之拥,灭世者的死亡之帽",12.54,"女神之泪,永霜,炽天使之拥,莫雷洛秘典",4.99,"女神之泪,永霜,炽天使之拥,影焰",4.68,"女神之泪,破碎王后之冕,炽天使之拥,中娅沙漏",4.32
